person_age,person_income,person_emp_length,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,loan_amnt,loan_int_rate,loan_status,cb_person_default_on_file,cb_person_cred_hist_length,debt_to_income_ratio
27,42000,2.0,False,False,False,False,True,False,12000,10.65,0,0,7,28.57142857142857
29,80496,2.0,False,False,True,False,False,False,10000,13.72,0,0,10,12.422977539256609
28,80500,4.0,True,False,False,False,False,False,6000,7.74,0,0,5,7.453416149068323
28,80569,2.0,False,True,False,False,False,False,4000,9.63,0,0,7,4.964688651962914
28,42000,0.0,False,False,False,False,False,True,12000,11.11,0,0,9,28.57142857142857
34,80600,2.0,False,True,False,False,False,False,15000,12.21,0,0,6,18.610421836228287
27,36000,2.0,True,False,False,False,False,False,12000,14.09,1,1,10,33.33333333333333
31,36000,4.0,False,True,False,False,False,False,12000,10.36,1,0,8,33.33333333333333
28,80748,5.0,False,False,False,True,False,False,5000,7.51,0,0,9,6.192103829197007
27,80800,3.0,False,False,False,False,True,False,3000,10.99,0,0,10,3.7128712871287126
30,42000,1.0,False,False,False,False,True,False,12000,9.88,0,0,8,28.57142857142857
31,42000,1.0,False,False,False,True,False,False,12000,10.99,0,0,9,28.57142857142857
33,42000,3.0,True,False,False,False,False,False,12000,13.57,0,0,7,28.57142857142857
35,81000,15.0,True,False,False,False,False,False,5400,10.99,0,0,5,6.666666666666667
28,81000,6.0,False,False,False,False,False,True,2500,5.99,0,0,6,3.0864197530864197
30,42600,13.0,False,False,False,False,False,True,12000,11.71,0,0,8,28.169014084507044
30,42886,3.0,False,False,False,False,True,False,12000,10.59,0,0,10,27.981159352702512
29,81000,5.0,False,False,False,False,True,False,14000,7.66,0,0,9,17.28395061728395
27,81000,4.0,False,False,False,False,False,True,9000,13.43,0,1,9,11.11111111111111
32,81000,1.0,False,False,False,False,True,False,10000,10.37,0,0,10,12.345679012345679
33,81000,4.0,False,False,False,False,True,False,12000,6.17,0,0,8,14.814814814814813
28,81000,11.0,False,False,True,False,False,False,6000,6.17,0,0,10,7.4074074074074066
34,39000,5.0,False,False,True,False,False,False,12000,11.99,0,0,6,30.76923076923077
29,37000,4.0,False,False,True,False,False,False,12000,9.63,1,0,7,32.432432432432435
27,43200,0.0,False,False,False,False,False,True,12000,8.94,0,0,5,27.77777777777778
31,81000,15.0,False,False,True,False,False,False,7200,9.63,0,0,8,8.88888888888889
29,81000,1.0,True,False,False,False,False,False,7750,9.32,0,0,10,9.5679012345679
27,81000,2.0,False,False,False,True,False,False,5500,8.0,0,0,8,6.790123456790123
29,75000,8.0,False,False,False,False,True,False,12000,13.16,1,1,7,16.0
28,81000,0.0,False,False,False,False,False,True,5000,12.53,0,0,9,6.172839506172839
33,75000,2.0,True,False,False,False,False,False,7500,10.08,1,0,9,10.0
27,39000,3.0,False,False,False,True,False,False,9600,5.79,0,0,10,24.615384615384617
32,44808,5.0,False,False,False,False,True,False,12000,10.99,0,0,8,26.780931976432782
28,81120,5.0,False,False,True,False,False,False,5200,11.49,0,0,7,6.41025641025641
30,81120,3.0,False,True,False,False,False,False,18000,10.75,0,0,10,22.189349112426036
32,81204,6.0,False,True,False,False,False,False,3600,7.88,0,0,9,4.433279148810403
34,45000,17.0,False,False,False,False,False,True,12000,6.03,0,0,9,26.666666666666668
29,45000,0.0,False,False,False,True,False,False,12000,12.99,0,1,7,26.666666666666668
29,81400,13.0,False,True,False,False,False,False,10000,10.99,0,0,8,12.285012285012286
28,45000,12.0,False,True,False,False,False,False,12000,5.42,0,0,10,26.666666666666668
31,81600,0.0,False,False,True,False,False,False,4000,13.57,0,0,7,4.901960784313726
33,81804,4.0,True,False,False,False,False,False,9000,8.0,0,0,8,11.00190699721285
29,75840,5.0,False,False,True,False,False,False,25000,21.27,1,0,6,32.96413502109704
29,81900,13.0,False,False,False,False,False,True,8000,7.66,0,0,10,9.768009768009769
32,45000,9.0,False,False,False,True,False,False,12000,7.88,0,0,6,26.666666666666668
33,45000,4.0,False,False,False,True,False,False,12000,7.88,0,0,6,26.666666666666668
28,81996,12.0,False,True,False,False,False,False,3000,12.42,0,0,5,3.6587150592711835
29,39000,10.0,False,False,False,False,True,False,9000,12.72,0,1,9,23.076923076923077
35,45000,3.0,False,False,False,True,False,False,12000,11.26,0,0,5,26.666666666666668
35,82000,3.0,False,False,False,False,True,False,18800,7.51,0,0,10,22.926829268292686
29,76000,9.0,True,False,False,False,False,False,4400,16.29,1,1,10,5.7894736842105265
28,82000,3.0,False,False,True,False,False,False,25000,16.29,0,0,5,30.48780487804878
27,82000,11.0,False,False,False,False,False,True,4000,7.9,0,0,10,4.878048780487805
33,82000,2.0,False,True,False,False,False,False,6000,7.51,0,0,10,7.317073170731707
29,82000,5.0,False,False,False,False,True,False,21000,14.65,0,1,5,25.609756097560975
27,82000,11.0,False,False,False,False,True,False,10000,7.51,0,0,9,12.195121951219512
29,82000,5.0,False,False,False,True,False,False,20000,10.99,0,0,7,24.390243902439025
28,46000,3.0,False,False,False,True,False,False,12000,10.99,0,0,8,26.08695652173913
31,82000,15.0,False,False,False,False,True,False,8000,11.99,0,0,5,9.75609756097561
29,46000,4.0,False,False,False,True,False,False,12000,10.74,0,0,10,26.08695652173913
32,82000,4.0,False,True,False,False,False,False,8000,16.89,0,0,8,9.75609756097561
28,40000,0.0,True,False,False,False,False,False,12000,15.57,1,0,7,30.0
33,82000,2.0,False,False,False,False,True,False,20000,10.99,0,0,10,24.390243902439025
27,82000,3.0,False,False,False,False,False,True,10000,6.92,0,0,9,12.195121951219512
27,82000,0.0,False,False,False,False,False,True,14000,10.0,0,0,7,17.073170731707318
28,82000,8.0,False,True,False,False,False,False,18000,7.66,0,0,9,21.951219512195124
31,82000,4.0,False,True,False,False,False,False,10000,7.29,0,0,5,12.195121951219512
32,82000,13.0,False,False,False,False,True,False,10000,10.36,0,0,9,12.195121951219512
35,82000,4.0,False,False,True,False,False,False,10000,16.69,0,1,9,12.195121951219512
28,82000,0.0,False,False,False,False,False,True,15000,12.98,0,1,8,18.29268292682927
31,82000,15.0,False,False,True,False,False,False,9000,5.42,0,0,9,10.975609756097562
29,47256,5.0,False,False,False,False,False,True,12000,7.29,0,0,8,25.393600812595224
29,47500,0.0,False,False,False,False,True,False,12000,8.94,0,0,5,25.263157894736842
30,82000,5.0,False,False,False,False,True,False,5000,6.76,0,0,8,6.097560975609756
31,47700,2.0,False,False,False,True,False,False,12000,11.99,0,0,5,25.157232704402517
28,47840,0.0,False,False,False,True,False,False,12000,10.99,0,0,7,25.08361204013378
32,64600,12.0,False,False,False,True,False,False,25000,11.36,1,0,5,38.69969040247678
27,48000,5.0,False,False,False,False,False,True,12000,11.71,0,0,6,25.0
27,42000,5.0,True,False,False,False,False,False,12000,16.0,1,1,5,28.57142857142857
34,76000,13.0,True,False,False,False,False,False,20000,17.74,1,0,5,26.31578947368421
29,76000,13.0,False,False,True,False,False,False,20000,16.08,1,1,6,26.31578947368421
32,48400,1.0,False,False,False,True,False,False,12000,6.62,0,0,7,24.793388429752067
35,82008,7.0,False,False,True,False,False,False,7200,6.62,0,0,7,8.779631255487269
28,60000,2.0,False,False,False,False,False,True,12000,9.91,0,0,10,20.0
31,82116,12.0,False,False,True,False,False,False,2800,12.68,0,1,9,3.4098105119586926
30,60000,0.0,False,False,False,False,True,False,12000,11.71,0,0,9,20.0
30,54000,1.0,False,True,False,False,False,False,12000,6.62,1,0,6,22.22222222222222
33,82404,8.0,False,True,False,False,False,False,14400,16.0,0,1,7,17.47487986020096
29,60000,7.0,False,False,False,True,False,False,12000,9.91,0,0,7,20.0
28,82500,12.0,False,False,False,True,False,False,11000,7.49,0,0,9,13.333333333333334
27,60000,0.0,False,False,False,False,False,True,12000,13.49,0,1,6,20.0
31,60000,0.0,False,False,False,True,False,False,12000,7.49,0,0,9,20.0
30,82500,7.0,False,True,False,False,False,False,10000,15.65,0,1,9,12.121212121212121
27,82500,3.0,False,False,False,False,True,False,11100,8.94,0,0,5,13.454545454545455
30,60000,5.0,False,False,False,False,True,False,12000,10.99,0,0,7,20.0
31,82524,4.0,False,False,False,False,False,True,12000,6.62,0,0,8,14.541224371092046
30,60000,1.0,False,False,True,False,False,False,12000,13.84,0,1,7,20.0
31,60000,5.0,False,False,True,False,False,False,12000,7.49,0,0,10,20.0
34,60000,3.0,False,False,False,False,False,True,12000,6.92,0,0,9,20.0
29,82600,6.0,False,False,False,False,False,True,19450,9.91,0,0,10,23.547215496368036
30,65144,9.0,False,False,False,True,False,False,5000,16.35,1,1,6,7.675303942036105
31,82656,10.0,True,False,False,False,False,False,6000,12.09,0,1,9,7.259001161440186
28,60000,3.0,False,False,False,False,True,False,12000,6.17,0,0,6,20.0
28,82800,10.0,False,False,False,False,False,True,18000,10.99,0,0,7,21.73913043478261
31,60000,2.0,False,False,False,False,True,False,12000,13.98,0,0,5,20.0
27,83000,11.0,False,True,False,False,False,False,3500,6.03,0,0,5,4.216867469879518
30,60000,4.0,False,False,False,False,True,False,12000,10.99,0,0,10,20.0
29,60000,2.0,False,False,False,False,True,False,12000,14.22,0,1,6,20.0
29,83000,13.0,False,False,True,False,False,False,7500,8.9,0,0,6,9.036144578313253
28,83000,6.0,True,False,False,False,False,False,5000,10.99,0,0,9,6.024096385542169
28,54000,2.0,False,False,False,True,False,False,12000,15.31,1,0,7,22.22222222222222
28,60000,2.0,False,False,False,False,True,False,12000,12.18,0,0,10,20.0
33,83000,14.0,True,False,False,False,False,False,18000,8.49,0,0,6,21.686746987951807
27,60000,2.0,False,False,False,True,False,False,12000,13.92,0,1,8,20.0
27,83000,11.0,False,False,False,False,False,True,2500,13.99,0,1,8,3.0120481927710845
31,83000,11.0,False,False,False,True,False,False,7500,10.99,0,0,6,9.036144578313253
31,83000,3.0,False,True,False,False,False,False,7500,7.66,0,0,10,9.036144578313253
28,83000,9.0,True,False,False,False,False,False,12000,10.74,0,0,6,14.457831325301203
30,83000,4.0,True,False,False,False,False,False,20000,11.11,0,0,6,24.096385542168676
29,83000,5.0,False,False,False,False,False,True,7500,10.99,0,0,10,9.036144578313253
34,60000,0.0,False,True,False,False,False,False,12000,12.22,0,1,7,20.0
35,83000,17.0,False,False,True,False,False,False,15000,10.99,0,0,6,18.072289156626507
32,83000,1.0,False,True,False,False,False,False,10000,8.0,0,0,5,12.048192771084338
30,61000,4.0,False,True,False,False,False,False,12000,6.92,0,0,9,19.672131147540984
27,61000,1.0,False,False,False,False,False,True,12000,12.21,0,0,5,19.672131147540984
35,83004,6.0,False,False,True,False,False,False,15000,10.99,0,0,7,18.07141824490386
29,83004,3.0,False,False,False,False,True,False,4500,11.49,0,0,10,5.4214254734711576
31,24000,2.0,True,False,False,False,False,False,3000,7.49,0,0,10,12.5
33,24000,2.0,False,False,False,True,False,False,3000,6.62,0,0,9,12.5
28,83135,3.0,False,True,False,False,False,False,8000,13.99,0,1,10,9.622902507968966
28,83137,12.0,False,False,False,True,False,False,3600,14.72,0,0,9,4.330201955807883
30,24000,8.0,False,False,False,False,True,False,3000,10.99,1,0,6,12.5
29,24000,1.0,False,False,False,False,True,False,3000,11.14,0,0,6,12.5
28,24000,4.0,False,False,False,False,False,True,3000,9.32,0,0,6,12.5
33,83200,18.0,False,False,True,False,False,False,13000,6.99,0,0,7,15.625
34,83200,3.0,False,False,False,False,True,False,5000,14.79,0,1,8,6.009615384615385
28,25000,0.0,True,False,False,False,False,False,3000,5.42,0,0,6,12.0
27,25000,0.0,False,False,True,False,False,False,3000,15.62,1,0,5,12.0
32,25000,0.0,False,False,False,False,True,False,3000,13.48,0,1,6,12.0
28,83500,1.0,False,True,False,False,False,False,8000,7.14,0,0,8,9.580838323353294
35,25000,0.0,False,False,False,False,False,True,3000,15.33,1,0,8,12.0
34,25000,3.0,False,False,False,False,False,True,3000,7.4,0,0,8,12.0
30,25000,0.0,True,False,False,False,False,False,3000,10.99,0,0,7,12.0
28,25000,2.0,False,True,False,False,False,False,3000,13.22,0,1,8,12.0
32,83820,5.0,False,True,False,False,False,False,12800,9.99,0,0,6,15.27081842042472
27,83886,11.0,False,False,False,False,False,True,15000,6.03,0,0,6,17.881410485659107
30,84000,1.0,True,False,False,False,False,False,6000,10.99,0,0,6,7.142857142857142
28,25596,12.0,False,False,False,False,False,True,3000,10.99,0,0,9,11.720581340834507
28,84000,8.0,False,False,False,False,False,True,25000,7.9,0,0,7,29.761904761904763
30,25716,1.0,False,False,False,False,True,False,3000,13.72,0,0,10,11.665888940737284
27,26208,0.0,False,True,False,False,False,False,3000,13.98,0,0,10,11.446886446886447
27,84000,2.0,False,False,False,False,True,False,7000,12.69,0,0,10,8.333333333333332
31,84000,0.0,False,False,False,False,True,False,7000,7.9,0,0,6,8.333333333333332
27,26880,1.0,True,False,False,False,False,False,3000,5.79,0,0,10,11.160714285714286
34,84000,10.0,False,False,False,False,False,True,30000,7.9,0,0,8,35.714285714285715
33,84000,17.0,False,False,False,False,False,True,20000,5.99,0,0,8,23.809523809523807
27,27500,0.0,False,True,False,False,False,False,3000,10.99,0,0,5,10.909090909090908
34,84000,6.0,False,True,False,False,False,False,2400,7.49,0,0,6,2.857142857142857
29,84000,11.0,False,False,False,True,False,False,15000,6.99,0,0,7,17.857142857142858
32,27600,5.0,False,False,False,True,False,False,3000,11.12,1,0,8,10.869565217391305
28,27600,3.0,False,False,False,False,False,True,3000,13.57,0,0,10,10.869565217391305
28,28000,3.0,False,False,False,False,False,True,3000,6.91,0,0,10,10.714285714285714
31,84000,12.0,False,False,True,False,False,False,10000,5.99,0,0,8,11.904761904761903
28,84000,12.0,False,False,False,False,False,True,25000,15.62,0,1,5,29.761904761904763
28,84000,0.0,False,True,False,False,False,False,1000,9.99,0,0,10,1.1904761904761905
27,78000,5.0,False,False,False,False,True,False,6775,10.59,1,0,5,8.685897435897436
27,28800,0.0,False,True,False,False,False,False,3000,7.88,1,0,7,10.416666666666668
29,84000,9.0,False,False,True,False,False,False,5900,7.66,0,0,9,7.023809523809524
27,84000,3.0,True,False,False,False,False,False,7000,7.29,0,0,5,8.333333333333332
30,84000,13.0,False,False,True,False,False,False,12000,11.11,0,0,9,14.285714285714285
34,28880,2.0,False,False,False,False,False,True,3000,11.78,0,0,9,10.38781163434903
28,84000,12.0,False,False,False,True,False,False,20500,10.0,0,0,5,24.404761904761905
29,84000,13.0,False,False,False,False,True,False,6000,5.42,0,0,5,7.142857142857142
30,29102,2.0,False,False,False,False,False,True,3000,7.9,0,0,9,10.308569857741736
32,84000,15.0,False,False,False,True,False,False,15000,6.91,0,0,7,17.857142857142858
35,30000,0.0,True,False,False,False,False,False,3000,10.65,0,0,9,10.0
32,30000,7.0,False,True,False,False,False,False,3000,12.42,0,0,8,10.0
35,84000,4.0,False,False,True,False,False,False,9000,6.76,0,0,6,10.714285714285714
28,62000,0.0,False,False,False,False,False,True,12000,10.65,0,0,8,19.35483870967742
30,62000,14.0,False,False,False,True,False,False,12000,11.71,0,0,9,19.35483870967742
31,84000,2.0,False,False,False,False,False,True,7600,7.51,0,0,5,9.047619047619047
28,62000,2.0,False,True,False,False,False,False,12000,10.99,0,0,10,19.35483870967742
31,84000,2.0,False,True,False,False,False,False,10400,14.96,0,0,7,12.380952380952381
33,66300,3.0,False,False,False,True,False,False,22000,14.59,1,0,8,33.18250377073906
34,84000,15.0,False,False,False,False,True,False,9250,11.36,0,0,8,11.011904761904761
28,84000,1.0,False,False,False,False,True,False,8400,7.51,0,0,10,10.0
34,62000,5.0,False,False,False,False,False,True,12000,10.99,0,0,6,19.35483870967742
27,84000,11.0,False,False,False,False,True,False,14000,15.7,0,1,7,16.666666666666664
29,62200,3.0,False,False,False,False,True,False,12000,19.03,0,0,6,19.292604501607716
27,62400,5.0,False,False,False,True,False,False,12000,12.42,0,0,6,19.230769230769234
29,84000,11.0,False,True,False,False,False,False,15000,12.18,0,0,10,17.857142857142858
29,84000,1.0,False,False,True,False,False,False,20000,11.83,0,0,5,23.809523809523807
33,84000,9.0,False,True,False,False,False,False,20000,14.61,0,1,5,23.809523809523807
28,62496,4.0,False,True,False,False,False,False,12000,6.91,0,0,5,19.201228878648234
35,62496,6.0,False,False,False,False,False,True,12000,14.11,0,1,8,19.201228878648234
28,62500,3.0,True,False,False,False,False,False,12000,10.99,0,0,7,19.2
29,84000,8.0,False,False,False,False,False,True,10000,10.99,0,0,8,11.904761904761903
32,63000,4.0,False,False,False,False,False,True,12000,6.62,0,0,10,19.047619047619047
28,63000,0.0,False,False,False,True,False,False,12000,10.37,0,0,10,19.047619047619047
29,78132,11.0,True,False,False,False,False,False,25000,15.33,1,1,6,31.997133056878102
35,63600,3.0,False,True,False,False,False,False,12000,11.49,0,0,8,18.867924528301888
29,84500,3.0,False,False,False,False,True,False,35000,8.9,0,0,6,41.42011834319527
27,64000,0.0,False,False,False,True,False,False,12000,13.49,0,1,5,18.75
28,84500,13.0,False,False,True,False,False,False,9600,15.27,0,0,5,11.36094674556213
31,38000,8.0,False,True,False,False,False,False,6600,13.47,0,0,5,17.36842105263158
27,38000,11.0,False,False,True,False,False,False,4000,7.68,0,0,9,10.526315789473683
27,84780,5.0,False,False,False,False,False,True,18000,7.51,0,0,10,21.231422505307858
30,38000,0.0,False,True,False,False,False,False,6000,11.58,0,0,7,15.789473684210526
31,64450,3.0,False,False,False,False,False,True,12000,12.73,0,0,8,18.619084561675717
27,84906,11.0,True,False,False,False,False,False,4500,7.51,0,0,10,5.2999788000848
30,84996,4.0,False,False,False,False,True,False,8000,12.69,0,0,7,9.41220763330039
31,84996,1.0,False,False,False,False,False,True,2500,8.49,0,0,10,2.941314885406372
33,65000,17.0,False,False,False,False,False,True,12000,10.99,0,0,8,18.461538461538463
32,84996,7.0,True,False,False,False,False,False,6000,12.99,0,1,7,7.059155724975293
32,84996,5.0,False,False,False,True,False,False,20000,8.88,0,0,5,23.530519083250976
29,59000,4.0,True,False,False,False,False,False,12000,16.49,1,1,9,20.33898305084746
30,65000,1.0,False,False,False,False,True,False,12000,11.49,0,0,7,18.461538461538463
34,65000,2.0,True,False,False,False,False,False,12000,7.49,0,0,7,18.461538461538463
27,65000,0.0,False,False,False,False,True,False,12000,10.99,0,0,5,18.461538461538463
31,78996,2.0,False,True,False,False,False,False,15600,12.53,1,0,5,19.747835333434605
32,84996,4.0,False,False,False,False,False,True,9000,9.32,0,0,6,10.58873358746294
29,84996,13.0,True,False,False,False,False,False,6000,7.68,0,0,8,7.059155724975293
30,85000,12.0,False,False,False,False,False,True,7800,6.03,0,0,10,9.176470588235293
28,67000,3.0,False,False,True,False,False,False,12000,10.99,0,0,5,17.91044776119403
33,73000,6.0,True,False,False,False,False,False,5000,16.29,1,0,9,6.8493150684931505
27,67000,5.0,False,False,False,False,True,False,12000,13.23,0,1,7,17.91044776119403
31,68000,4.0,True,False,False,False,False,False,12000,7.66,0,0,8,17.647058823529413
31,68000,0.0,False,False,False,True,False,False,12000,10.99,0,0,6,17.647058823529413
27,85000,9.0,False,False,False,True,False,False,24000,11.71,0,0,10,28.235294117647058
35,85000,2.0,False,False,False,True,False,False,14000,10.65,0,0,5,16.470588235294116
29,63600,5.0,True,False,False,False,False,False,12000,12.42,1,0,8,18.867924528301888
27,69805,3.0,False,False,False,False,False,True,12000,10.25,0,0,9,17.190745648592507
30,85000,2.0,False,True,False,False,False,False,15000,6.03,0,0,8,17.647058823529413
28,70000,1.0,False,False,True,False,False,False,12000,14.27,0,1,6,17.142857142857142
27,70000,0.0,False,False,False,True,False,False,12000,10.65,0,0,8,17.142857142857142
27,85000,12.0,False,False,False,False,False,True,3800,6.03,0,0,6,4.470588235294118
28,85000,0.0,False,True,False,False,False,False,24000,19.03,0,0,7,28.235294117647058
27,85000,11.0,False,True,False,False,False,False,12000,6.62,0,0,10,14.117647058823529
29,85000,9.0,False,False,False,True,False,False,15000,10.65,0,0,9,17.647058823529413
27,73000,3.0,True,False,False,False,False,False,18000,12.69,1,0,6,24.65753424657534
33,70000,6.0,False,False,False,False,True,False,12000,15.65,0,1,5,17.142857142857142
31,70000,8.0,False,False,True,False,False,False,12000,10.99,0,0,6,17.142857142857142
27,70000,6.0,False,False,False,False,False,True,12000,10.99,0,0,8,17.142857142857142
32,37440,0.0,False,False,False,True,False,False,5000,15.37,0,0,5,13.354700854700855
28,85000,5.0,False,True,False,False,False,False,16800,16.49,0,0,8,19.76470588235294
29,71000,1.0,False,False,False,True,False,False,12000,10.99,0,0,5,16.901408450704224
30,71000,2.0,False,False,True,False,False,False,12000,8.9,0,0,8,16.901408450704224
29,85000,14.0,False,False,False,False,False,True,7500,11.49,0,0,10,8.823529411764707
29,71000,1.0,True,False,False,False,False,False,12000,13.16,0,1,9,16.901408450704224
28,72000,4.0,False,False,False,False,False,True,12000,13.49,0,1,6,16.666666666666664
28,72000,3.0,False,False,False,True,False,False,12000,14.27,0,1,6,16.666666666666664
27,72000,11.0,False,True,False,False,False,False,12000,6.62,0,0,8,16.666666666666664
34,85000,2.0,False,False,True,False,False,False,15000,15.99,0,1,9,17.647058823529413
28,85000,4.0,False,False,False,False,True,False,35000,9.99,0,0,5,41.17647058823529
34,85000,6.0,False,False,True,False,False,False,24000,11.49,0,0,7,28.235294117647058
28,85000,2.0,False,True,False,False,False,False,15000,8.49,0,0,7,17.647058823529413
35,85000,9.0,True,False,False,False,False,False,21000,7.49,0,0,9,24.705882352941178
28,85000,8.0,False,False,False,False,True,False,12500,7.49,0,0,7,14.705882352941178
33,72000,3.0,False,False,False,True,False,False,12000,11.99,0,0,5,16.666666666666664
32,72000,5.0,False,False,False,False,False,True,12000,10.62,0,0,5,16.666666666666664
28,85000,6.0,False,False,False,False,False,True,9075,7.49,0,0,10,10.676470588235293
29,62050,13.0,False,False,False,True,False,False,3600,17.99,1,0,9,5.801772763900081
34,66000,5.0,True,False,False,False,False,False,12000,14.3,1,0,6,18.181818181818183
35,85000,2.0,False,True,False,False,False,False,8400,11.99,0,0,9,9.88235294117647
32,85000,3.0,False,False,False,False,False,True,8000,18.79,0,1,5,9.411764705882353
30,85000,14.0,False,False,False,True,False,False,6000,5.42,0,0,8,7.0588235294117645
28,72500,1.0,True,False,False,False,False,False,12000,7.49,0,0,6,16.551724137931036
27,85000,11.0,False,False,False,False,True,False,10000,7.49,0,0,8,11.76470588235294
34,73000,6.0,False,False,False,False,True,False,7500,15.99,1,1,5,10.273972602739725
31,85000,9.0,False,False,False,False,False,True,16000,10.99,0,1,10,18.823529411764707
28,73200,2.0,False,False,False,False,True,False,12000,8.9,0,0,10,16.39344262295082
27,73660,4.0,False,False,True,False,False,False,12000,14.18,0,0,7,16.29106706489275
27,74000,2.0,False,False,False,False,False,True,12000,12.18,0,0,6,16.216216216216218
27,40000,2.0,False,True,False,False,False,False,3000,7.4,0,0,9,7.5
28,85000,1.0,False,False,False,True,False,False,5000,6.92,0,0,8,5.88235294117647
30,85000,0.0,False,False,True,False,False,False,18000,13.06,0,0,5,21.176470588235293
28,41000,0.0,False,False,False,False,False,True,3000,11.11,0,0,6,7.317073170731707
31,35000,1.0,False,False,False,False,False,True,3000,14.74,1,1,9,8.571428571428571
32,41000,17.0,False,False,False,True,False,False,3000,10.99,0,1,7,7.317073170731707
35,85000,0.0,False,False,False,False,True,False,12000,10.0,0,0,5,14.117647058823529
28,85000,3.0,True,False,False,False,False,False,20000,9.62,0,0,5,23.52941176470588
29,42000,5.0,False,False,False,True,False,False,3000,12.69,0,0,5,7.142857142857142
31,85000,15.0,False,False,False,False,True,False,4500,6.54,0,0,6,5.294117647058823
32,42000,4.0,False,False,False,True,False,False,3000,7.49,0,0,10,7.142857142857142
29,85000,12.0,False,False,False,False,True,False,25000,9.25,0,0,10,29.411764705882355
27,36000,4.0,False,False,True,False,False,False,3000,15.62,1,0,7,8.333333333333332
35,36000,2.0,False,False,False,False,True,False,3000,10.99,1,0,10,8.333333333333332
29,85000,9.0,False,False,False,False,False,True,20000,10.38,0,0,9,23.52941176470588
27,85000,6.0,False,False,False,False,False,True,20000,7.88,0,0,6,23.52941176470588
33,85000,0.0,True,False,False,False,False,False,5000,13.61,0,1,7,5.88235294117647
27,85000,2.0,False,False,False,False,False,True,10000,13.23,0,0,7,11.76470588235294
27,37000,1.0,False,False,False,False,False,True,16750,15.33,0,1,10,45.27027027027027
28,42000,4.0,False,False,False,True,False,False,3000,10.25,0,0,10,7.142857142857142
27,42000,2.0,False,True,False,False,False,False,3000,8.94,0,0,5,7.142857142857142
27,42000,1.0,False,False,False,False,False,True,3000,11.83,0,0,5,7.142857142857142
27,42000,6.0,True,False,False,False,False,False,3000,10.99,0,1,7,7.142857142857142
27,85000,8.0,False,False,False,False,False,True,7500,10.99,0,0,10,8.823529411764707
33,85000,12.0,False,False,True,False,False,False,8000,7.14,0,0,8,9.411764705882353
33,62050,17.0,False,False,False,True,False,False,20000,10.99,1,1,8,32.232070910556004
27,85000,6.0,False,False,True,False,False,False,5500,11.36,0,0,9,6.470588235294119
31,73000,4.0,False,False,True,False,False,False,16000,19.41,1,1,6,21.91780821917808
32,73000,7.0,False,False,False,False,True,False,4750,13.11,1,1,9,6.506849315068493
29,85000,2.0,False,False,True,False,False,False,10000,7.88,0,0,10,11.76470588235294
28,42996,4.0,False,True,False,False,False,False,3000,7.68,0,0,6,6.977393245883339
32,85000,16.0,False,False,False,False,True,False,10000,7.74,0,0,8,11.76470588235294
28,85000,12.0,False,False,False,True,False,False,18000,12.53,0,0,10,21.176470588235293
28,75000,0.0,False,True,False,False,False,False,12000,6.03,0,0,6,16.0
28,36928,2.0,False,False,False,True,False,False,7800,15.58,0,1,9,21.122183708838822
31,73000,9.0,True,False,False,False,False,False,18000,17.39,1,1,10,24.65753424657534
27,75000,3.0,False,False,False,False,False,True,12000,11.49,0,0,5,16.0
27,85000,10.0,False,False,False,False,False,True,19000,13.92,0,0,5,22.35294117647059
34,75000,2.0,False,False,False,False,False,True,12000,7.29,0,0,8,16.0
28,85000,3.0,True,False,False,False,False,False,7000,8.59,0,0,5,8.235294117647058
28,69000,1.0,False,False,False,False,False,True,12000,14.46,1,0,9,17.391304347826086
27,85000,7.0,False,True,False,False,False,False,10400,13.16,0,1,6,12.23529411764706
33,75000,0.0,False,False,False,True,False,False,12000,7.88,0,0,10,16.0
27,75000,6.0,False,False,True,False,False,False,12000,10.99,0,0,10,16.0
30,85000,2.0,False,True,False,False,False,False,25000,12.84,0,1,8,29.411764705882355
35,69000,1.0,False,True,False,False,False,False,12000,11.26,1,0,5,17.391304347826086
28,75000,1.0,False,False,True,False,False,False,12000,9.63,0,0,7,16.0
31,85000,14.0,True,False,False,False,False,False,10400,9.32,0,0,10,12.23529411764706
35,85000,0.0,False,True,False,False,False,False,20000,12.21,0,0,10,23.52941176470588
31,85000,4.0,False,False,True,False,False,False,16000,11.89,0,0,10,18.823529411764707
29,85000,0.0,False,False,False,False,False,True,10000,16.63,0,0,8,11.76470588235294
34,85000,19.0,False,True,False,False,False,False,8500,14.42,0,1,8,10.0
30,76000,3.0,True,False,False,False,False,False,12000,10.99,0,0,10,15.789473684210526
29,76663,9.0,False,True,False,False,False,False,12000,10.99,0,0,9,15.652922531077573
28,78000,5.0,False,False,False,False,False,True,12000,10.62,0,0,10,15.384615384615385
29,73000,6.0,False,True,False,False,False,False,21000,13.36,1,1,7,28.767123287671232
28,36400,3.0,False,False,False,False,True,False,7000,11.11,0,0,9,19.230769230769234
30,80000,7.0,False,False,False,False,False,True,12000,8.9,0,0,10,15.0
32,85000,1.0,False,False,True,False,False,False,7500,10.78,0,0,10,8.823529411764707
28,85100,12.0,False,True,False,False,False,False,8000,7.51,0,0,8,9.400705052878966
